rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,sticking_temp_model,initial_h_count,initial_h_coverage,uv_flux_factor,uv_mode,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,diffusion_mode,lh_formation_mode,lh_exclude_chemisorption,enable_chemisorption_diffusion,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,enable_grain_cache,grain_cache_dir,lh_diffusion_factor,diffusion_rate_cap_s,arrival_rate_per_site_s,arrival_rate_mode,final_time_mean,final_time_std,final_time_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_h_atoms_on_surface_ci95,final_h_surface_coverage_mean,final_h_surface_coverage_std,final_h_surface_coverage_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_LH_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_ER_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_formed_UV_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_formed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_desorbed_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_ER_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_beam_ci95,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_formed_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_beam_ci95,h2_on_surface_mean,h2_on_surface_std,h2_on_surface_ci95,epsilon_mean,epsilon_std,epsilon_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,impinging_h_atoms_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h2_molecules_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_cm2_s_ci95
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,50.0,9.060324352379643e-08,gas_kinetic,283649000.7129742,1856432.33855743,575314.3421597616,9.0,6.48074069840786,2.0084023501280814,0.009249743062692703,0.006660576257356486,0.00206413396724366,2639.5,33.638348079810065,10.424632072459623,66.0,9.800575597957604,3.037229844480843,0.0,0.0,0.0,2705.5,32.83447219162453,10.175508353709423,2705.5,32.83447219162453,10.175508353709423,2639.5,33.638348079810065,10.424632072459623,66.0,9.800575597957604,3.037229844480843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27054999999999996,0.0032834472191624504,0.0010175508353709416,20000.0,0.0,0.0,0.0,0.0,0.0,3921249.656344247,49056.0708219567,15202.63385187933
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,200.0,9.060324352379643e-08,gas_kinetic,283594609.0143607,1657701.656485013,513727.06572161394,10.275,6.397064631331772,1.9824708682827457,0.010560123329907503,0.006574578243917546,0.002037482906765412,2636.85,34.316438462025,10.634774459050448,64.275,7.824968255854346,2.4249827860874626,0.0,0.0,0.0,2701.125,33.89893538907705,10.505388916268226,2701.125,33.89893538907705,10.505388916268226,2636.85,34.316438462025,10.634774459050448,64.275,7.824968255854346,2.4249827860874626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27011250000000003,0.003389893538907703,0.0010505388916268218,20000.0,0.0,0.0,0.0,0.0,0.0,3915629.9409553884,49560.19825944533,15358.864563357256
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,500.0,9.060324352379643e-08,gas_kinetic,283517024.9327243,1689885.2815808256,523700.8744706588,9.025,5.151487213690869,1.5964624273847732,0.009275436793422406,0.005294437013043031,0.0016407630291724287,2632.35,30.018413152682275,9.302802616030316,64.7,8.048570505343616,2.494277841123147,0.0,0.0,0.0,2697.05,30.185707264811985,9.354647598509933,2697.05,30.185707264811985,9.354647598509933,2632.35,30.018413152682275,9.302802616030316,64.7,8.048570505343616,2.494277841123147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269705,0.0030185707264811994,0.0009354647598509936,20000.0,0.0,0.0,0.0,0.0,0.0,3910837.817899859,48014.94489700676,14879.98558499798
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,50.0,9.060324352379643e-08,gas_kinetic,283986696.0528255,1902635.9319490844,589632.984097551,8.5,5.4207578238301135,1.6799102540131308,0.008735868448098663,0.005571179675056642,0.0017265264686671434,2642.15,32.59349471038504,10.10082865856775,64.95,8.418386470650464,2.608884996138565,0.0,0.0,0.0,2707.1,32.3639558927156,10.029693841992513,2707.1,32.3639558927156,10.029693841992513,2642.15,32.59349471038504,10.10082865856775,64.95,8.418386470650464,2.608884996138565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27071,0.00323639558927156,0.0010029693841992512,20000.0,0.0,0.0,0.0,0.0,0.0,3919026.2525461875,57395.327144853254,17786.99616116607
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,200.0,9.060324352379643e-08,gas_kinetic,283573676.1132814,1636801.2445504074,507249.9609582002,8.575,4.996857987134489,1.5485423336074342,0.008812949640287771,0.005135516944639763,0.0015915131897301482,2635.325,33.72694844307814,10.452089609505277,64.75,8.417777281383392,2.608696206428778,0.0,0.0,0.0,2700.075,34.21604624314183,10.603662588089609,2700.075,34.21604624314183,10.603662588089609,2635.325,33.72694844307814,10.452089609505277,64.75,8.417777281383392,2.608696206428778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700075,0.003421604624314183,0.0010603662588089611,20000.0,0.0,0.0,0.0,0.0,0.0,3914403.1105107493,50679.45464480837,15705.725710773822
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,500.0,9.060324352379643e-08,gas_kinetic,283518006.91844237,1632127.4623321164,505801.54084265564,9.35,5.4891501373864084,1.7011052515711884,0.00960945529290853,0.005641469822596515,0.0017483096110700808,2632.55,28.84436575654656,8.93896155845799,64.9,8.028155582154724,2.4879511908807874,0.0,0.0,0.0,2697.45,29.283713860026314,9.075116946339785,2697.45,29.283713860026314,9.075116946339785,2632.55,28.84436575654656,8.93896155845799,64.9,8.028155582154724,2.4879511908807874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269745,0.0029283713860026334,0.0009075116946339792,20000.0,0.0,0.0,0.0,0.0,0.0,3911394.0288195326,46327.51533616481,14357.04574626887
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,50.0,9.060324352379643e-08,gas_kinetic,283686771.83258736,1553808.647625062,481530.2887069951,15.775,10.169051842950521,3.151421815869539,0.016212744090441933,0.010451235193166004,0.0032388713421064117,2276.825,31.565063046479175,9.782114383941378,120.325,13.280769787698533,4.115753197728866,0.0,0.0,0.0,2397.15,29.603837242614,9.174324210422734,2397.15,29.603837242614,9.174324210422734,2276.825,31.565063046479175,9.782114383941378,120.325,13.280769787698533,4.115753197728866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23971499999999998,0.0029603837242614017,0.000917432421042274,20000.0,0.0,0.0,0.0,0.0,0.0,3473863.1189120994,44945.10672743265,13928.632879928291
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,200.0,9.060324352379643e-08,gas_kinetic,283734989.8435699,1814104.271781332,562196.738363273,15.225,9.47192206958586,2.935379060831706,0.01564748201438849,0.009734760605946413,0.0030168335671446104,2274.85,28.102878764848892,8.709172359041194,117.9,14.149023704654388,4.384827874293298,0.0,0.0,0.0,2392.75,28.051920725865752,8.69338029914952,2392.75,28.051920725865752,8.69338029914952,2274.85,28.102878764848892,8.709172359041194,117.9,14.149023704654388,4.384827874293298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239275,0.002805192072586575,0.000869338029914952,20000.0,0.0,0.0,0.0,0.0,0.0,3466934.54908916,44253.41432389559,13714.275183257776
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,500.0,9.060324352379643e-08,gas_kinetic,283498046.02126753,2059374.8751211357,638206.8858277461,15.975,10.418148612532868,3.228617704537234,0.016418293936279547,0.010707244206097501,0.003318209357181125,2292.9,30.23226328923694,9.369075459956493,117.7,13.062375014737595,4.048071956388937,0.0,0.0,0.0,2410.6,27.557678440420936,8.540213028028196,2410.6,27.557678440420936,8.540213028028196,2292.9,30.23226328923694,9.369075459956493,117.7,13.062375014737595,4.048071956388937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24106,0.002755767844042095,0.0008540213028028201,20000.0,0.0,0.0,0.0,0.0,0.0,3495773.457865298,46543.03639537157,14423.836414489757
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,50.0,9.060324352379643e-08,gas_kinetic,283409100.365153,1847058.4722570234,572409.3508966259,15.925,10.591209465812577,3.2822498186144924,0.016366906474820142,0.010885107364658352,0.0033733297210837535,2280.425,32.69665355730085,10.132797916438708,119.7,11.767403913854357,3.646756254466039,0.0,0.0,0.0,2400.125,32.48525306453171,10.06728422498673,2400.125,32.48525306453171,10.06728422498673,2280.425,32.69665355730085,10.132797916438708,119.7,11.767403913854357,3.646756254466039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24001250000000002,0.00324852530645317,0.0010067284224986727,20000.0,0.0,0.0,0.0,0.0,0.0,3481569.1573992805,46334.6331509017,14359.251579908978
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,200.0,9.060324352379643e-08,gas_kinetic,283367871.8428644,1665520.8225056198,516150.25037636905,17.0,12.53507898372424,3.8846612233903763,0.017471736896197326,0.012882917763334266,0.003992457577996276,2280.275,34.25394418614727,10.615407282305789,120.975,11.205510320304986,3.4726236257552943,0.0,0.0,0.0,2401.25,34.935655139126844,10.82667169540113,2401.25,34.935655139126844,10.82667169540113,2280.275,34.25394418614727,10.615407282305789,120.975,11.205510320304986,3.4726236257552943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240125,0.003493565513912687,0.0010826671695401138,20000.0,0.0,0.0,0.0,0.0,0.0,3483773.5096936077,55280.05946316456,17131.4679151282
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,500.0,9.060324352379643e-08,gas_kinetic,283847197.1379578,2080707.4377325063,644817.9154733939,16.05,10.058674021804418,3.117215374706677,0.016495375128468652,0.010337794472563637,0.003203715698568014,2287.15,25.591014047903613,7.930737418424594,120.175,13.556883954806967,4.20132186463456,0.0,0.0,0.0,2407.325,27.532160681553343,8.53230499262535,2407.325,27.532160681553343,8.53230499262535,2287.15,25.591014047903613,7.930737418424594,120.175,13.556883954806967,4.20132186463456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24073250000000002,0.0027532160681553344,0.000853230499262535,20000.0,0.0,0.0,0.0,0.0,0.0,3486788.5014953637,50733.13487494745,15722.36138644485
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,50.0,9.060324352379643e-08,gas_kinetic,284019714.6809752,2143321.0765416073,664222.0831737254,17.75,12.795732461675229,3.9654385730865975,0.018242548818088386,0.013150804174383586,0.004075476436882423,2273.4,31.49912493697042,9.761679952097358,122.7,10.508116521076117,3.2564990482544367,0.0,0.0,0.0,2396.1,30.633315197673266,9.49336273403687,2396.1,30.633315197673266,9.49336273403687,2273.4,31.49912493697042,9.761679952097358,122.7,10.508116521076117,3.2564990482544367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23960999999999996,0.003063331519767325,0.0009493362734036864,20000.0,0.0,0.0,0.0,0.0,0.0,3468430.134670434,54278.49938668229,16821.081231720913
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,200.0,9.060324352379643e-08,gas_kinetic,283734607.19401985,1906544.044761604,590844.1208059149,13.425,10.270414317660716,3.182834372226371,0.013797533401849948,0.010555410398418003,0.003271155572688973,2286.425,29.686297883893875,9.199879027911459,118.1,10.359685174901644,3.2104996975069633,0.0,0.0,0.0,2404.525,23.87680722117015,7.399499219022033,2404.525,23.87680722117015,7.399499219022033,2286.425,29.686297883893875,9.199879027911459,118.1,10.359685174901644,3.2104996975069633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404525,0.002387680722117014,0.0007399499219022029,20000.0,0.0,0.0,0.0,0.0,0.0,3484053.7919217376,42856.447718154894,13281.350746902941
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,500.0,9.060324352379643e-08,gas_kinetic,283114539.0242263,1390141.6160101863,430809.3501243793,15.925,10.151133573178555,3.1458688865370803,0.016366906474820142,0.010432819705219481,0.003233164323265242,2290.85,31.73168763239674,9.833751878098205,117.95,14.350824152157738,4.447366480894577,0.0,0.0,0.0,2408.8,30.063351912338852,9.316729281932608,2408.8,30.063351912338852,9.316729281932608,2290.85,31.73168763239674,9.833751878098205,117.95,14.350824152157738,4.447366480894577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24088000000000004,0.0030063351912338852,0.0009316729281932609,20000.0,0.0,0.0,0.0,0.0,0.0,3497810.099453175,47164.89955864903,14616.553805403324
